age,browse_duration,purchase_count,avg_order_value,gender,city_tier,device_type,return_rate,coupon_usage,favorite_count,click_through_rate,last_purchase_days,app_install_count,membership_level,social_media_active,has_children,education_level,income_bracket,label
18,217,49,250,男,4,Android,0.26,7,83,0.36,328,3,VIP,,否,本科,中,1
19,138,,882,男,4,Web,0.16,17,0,0.49,339,2,普通,是,否,高中,低,1
67,,12,1833,,3,Android,0.24,4,36,0.08,72,2,VIP,否,否,本科,中,1
27,47,16,160,女,3,Android,0.26,4,54,0.15,133,5,普通,是,否,本科,高,1
51,256,37,1526,男,5,Web,0.25,4,,0.93,256,3,普通,是,否,高中,中,1
50,,22,850,女,3,Web,0.25,16,61,0.32,284,4,普通,是,是,高中,,1
67,24,40,1642,女,5,iOS,0.12,17,22,0.63,185,2,普通,是,否,本科,中,1
,47,,667,男,1,Web,0.21,,51,1,131,4,VIP,是,是,博士,低,1
20,88,45,1772,女,5,Android,0.21,11,1,0.01,161,5,普通,否,否,本科,中,1
64,233,44,1877,女,2,,0.03,5,81,0.22,72,1,超级VIP,否,否,博士,中,1
51,48,40,1593,男,,Android,0.01,18,98,0.36,295,5,普通,否,是,本科,低,1
49,1,28,504,男,4,iOS,0.23,13,55,0.51,1,0,普通,否,是,博士,中,1
48,169,38,1875,女,4,Web,0.27,13,55,0.83,228,3,普通,是,是,本科,低,1
36,79,19,735,女,2,Web,0.24,17,20,0.61,286,2,超级VIP,是,否,本科,高,1
36,,39,1075,,3,Android,0.24,16,3,0.21,271,2,普通,否,否,硕士,高,1
35,,43,303,男,1,iOS,0.23,10,3,0.13,297,2,普通,是,否,本科,中,1
22,88,15,1141,女,2,Web,0.2,19,21,0.07,344,5,普通,否,是,,中,1
37,60,25,1946,男,4,iOS,0.06,4,22,0.88,38,2,普通,是,,本科,低,1
59,93,49,1447,女,3,Web,0.16,15,77,0.67,172,1,普通,,是,本科,中,1
20,213,16,646,男,4,iOS,0.28,10,57,0.37,318,4,普通,是,否,本科,低,1
52,45,27,1762,女,3,Android,0.05,13,65,0.28,239,3,普通,是,是,,中,1
39,134,12,1298,女,5,Android,0.14,8,72,0.43,328,4,普通,是,是,本科,高,1
27,202,39,1315,男,5,Android,0.25,16,11,0.22,112,3,普通,否,是,本科,中,1
34,114,50,672,女,1,Web,0.03,19,81,0.14,295,5,普通,否,是,本科,中,1
63,153,30,1330,女,3,Android,0.25,14,66,0.56,325,3,超级VIP,是,是,本科,中,1
21,149,44,1979,男,3,,0.12,3,73,0.79,339,0,普通,否,否,本科,中,1
51,167,46,935,男,1,Android,0.15,5,88,0.78,333,5,普通,是,是,高中,中,1
40,165,18,1797,男,4,iOS,0.25,18,91,0.09,253,0,普通,是,否,本科,中,1
29,53,24,399,男,,,0.19,17,73,0.87,227,3,普通,否,否,高中,低,1
70,60,46,1855,女,3,Android,0.21,10,61,0.21,251,1,,否,否,高中,低,1
29,253,46,1113,男,3,iOS,0.01,9,35,0.36,226,2,普通,是,,,中,1
38,122,17,1153,女,3,iOS,0.19,14,81,0.8,142,1,普通,是,否,本科,低,1
63,106,34,1167,女,,iOS,0.09,15,83,0.13,264,5,VIP,是,否,高中,高,1
19,49,16,379,女,1,iOS,,16,12,0.95,19,1,普通,是,是,本科,低,1
60,94,35,1336,女,5,iOS,0.08,9,74,0.59,323,4,VIP,是,是,硕士,中,1
68,22,49,1430,女,4,iOS,0.16,11,96,0.76,184,0,普通,否,是,高中,,1
53,253,18,276,男,4,iOS,0.17,5,7,0.75,27,2,普通,是,否,高中,低,1
46,163,46,313,男,2,Web,0.09,17,70,0.34,252,5,普通,是,是,硕士,低,1
57,182,47,1968,女,4,iOS,0.25,7,96,0.92,249,0,普通,是,是,本科,低,1
66,89,36,1691,女,3,Android,0.23,14,74,0.51,358,5,普通,否,是,本科,低,1
64,265,,1706,女,4,Android,0.28,15,43,0.92,209,1,普通,否,否,硕士,低,1
36,67,45,245,男,2,Web,0.11,3,94,0.58,349,,普通,否,否,本科,中,1
69,115,19,104,女,4,Android,0.29,18,89,0.97,137,4,普通,否,否,硕士,中,1
19,174,21,1912,女,4,iOS,0.26,20,54,0.65,246,3,普通,是,是,高中,中,1
67,188,16,685,女,4,Android,0.14,,12,0.93,125,3,普通,是,是,高中,中,1
47,232,12,1176,男,5,Web,0.05,6,57,0.68,331,2,VIP,是,是,高中,中,1
54,222,,311,女,3,Android,,10,88,0.57,24,4,普通,否,否,硕士,中,1
33,,34,803,女,3,Android,0.28,18,48,0.5,10,3,普通,是,否,本科,低,1
25,54,33,266,女,5,iOS,0.07,8,29,0.76,260,4,普通,是,否,高中,低,1
32,79,18,211,女,5,Android,0.25,14,30,0.99,228,0,普通,是,否,高中,低,1
43,204,26,387,女,3,Android,0.09,12,50,0.43,63,2,普通,是,是,硕士,低,1
27,73,40,,女,5,iOS,0.12,20,39,0.26,264,5,普通,是,否,高中,高,1
24,76,32,,女,4,Web,,6,46,0.31,119,0,普通,否,否,本科,低,1
34,186,36,615,男,1,iOS,0.29,5,19,0.23,3,2,普通,,是,本科,低,1
39,224,22,286,女,5,iOS,0.17,6,41,0.09,86,4,VIP,是,是,高中,中,1
24,247,35,383,女,3,Android,0.07,18,11,0.72,256,1,普通,否,是,本科,低,1
24,60,35,825,女,5,Android,0.05,16,23,0.78,309,0,VIP,是,否,本科,中,1
35,112,,1584,男,5,Web,0.25,5,100,0.13,254,0,普通,否,是,高中,高,1
52,293,15,1885,女,4,iOS,0.19,20,73,0.52,96,4,,是,否,博士,高,1
56,259,24,208,女,5,Android,0.17,7,82,0.6,167,5,普通,否,是,本科,中,1
46,217,38,1292,男,3,Android,,20,55,0.47,116,3,普通,否,否,本科,低,1
35,15,40,413,男,2,Android,0.07,19,44,0.16,224,4,普通,是,是,高中,高,1
50,241,28,1403,女,2,Android,0,17,85,0.71,216,2,VIP,,否,本科,低,1
59,140,48,224,男,3,iOS,0.16,14,74,,207,3,超级VIP,否,是,本科,中,1
35,166,27,974,男,2,iOS,0.01,18,99,0.96,57,2,,是,是,本科,中,1
56,280,,1968,女,2,iOS,0.25,16,12,0.69,118,4,VIP,是,是,博士,低,1
27,86,44,1724,女,4,iOS,0.16,9,,0.45,197,1,普通,是,否,本科,中,1
20,,43,1873,女,4,iOS,0.09,8,72,0.82,208,1,普通,否,是,硕士,高,1
31,70,18,1406,女,5,Web,0.28,,6,0.91,36,2,普通,否,否,本科,低,1
54,31,47,1283,男,3,iOS,0.29,7,52,0.28,202,2,VIP,否,,本科,低,1
32,183,50,1451,女,4,Android,0.11,11,28,0.08,105,5,超级VIP,是,否,本科,高,1
66,9,17,428,女,3,Web,0.29,13,50,0.07,239,,普通,是,是,本科,中,1
21,191,18,1364,男,4,iOS,0.15,18,30,0.91,349,4,超级VIP,是,是,本科,低,1
,124,34,401,女,4,Android,0.24,5,91,0.94,80,4,VIP,是,是,高中,中,1
28,,46,959,女,5,Android,0.25,16,100,0.77,100,5,普通,是,是,本科,中,1
,282,17,,女,5,Android,0.19,6,35,0.69,121,0,超级VIP,是,否,高中,中,1
27,4,21,1366,女,3,iOS,0.07,8,74,0.03,335,2,普通,否,是,硕士,低,1
43,176,24,1484,女,4,iOS,0.28,8,42,0.57,237,4,普通,否,是,本科,低,1
58,135,47,1415,男,2,iOS,0.08,12,7,,251,0,普通,是,是,高中,低,1
20,182,30,1560,男,2,Android,0.02,12,97,0.71,262,1,普通,否,否,硕士,低,1
26,230,41,1027,女,1,iOS,0.16,9,73,0.13,268,0,普通,是,是,本科,中,1
35,149,,1740,男,2,Android,0.17,3,47,0.77,44,0,普通,否,是,本科,低,1
34,28,38,354,女,3,iOS,0.12,11,5,0.7,90,5,普通,是,否,高中,低,1
49,144,24,661,女,5,iOS,0.25,18,53,0.96,267,5,普通,是,是,硕士,中,1
52,228,45,1728,男,1,Web,0.21,13,98,0.2,159,5,超级VIP,否,是,硕士,中,1
42,260,47,126,女,3,Android,0.06,5,86,0.16,103,0,普通,否,否,本科,高,1
26,267,15,348,女,5,Android,0.04,9,29,0.37,276,,VIP,是,是,本科,中,1
20,209,38,1785,女,2,Web,0.18,,66,0.56,86,0,VIP,否,否,硕士,高,1
20,,40,1780,女,3,Web,0.19,3,70,0.78,235,5,普通,是,否,本科,高,1
32,137,47,,女,3,,0.15,12,51,0.93,200,5,普通,否,否,高中,中,1
23,85,33,1832,男,3,,,17,96,0.85,148,3,普通,否,是,本科,中,1
54,255,32,1650,女,3,Android,0.06,11,99,0.01,25,4,VIP,否,是,硕士,中,1
51,259,20,1078,女,3,Android,0.01,18,13,0.19,54,5,普通,是,否,本科,中,1
44,124,45,362,女,4,Android,0.21,5,97,0.91,49,0,VIP,是,是,硕士,低,1
41,68,33,548,女,5,Android,0.05,7,38,0.22,180,4,普通,否,否,高中,高,1
36,68,19,1135,女,2,iOS,0.21,15,59,0.11,210,3,普通,否,否,硕士,高,1
49,227,,1128,女,3,Web,0.17,18,2,0.45,332,0,普通,,是,硕士,中,1
70,14,26,763,女,4,Android,0.14,4,92,0.94,293,3,普通,否,否,高中,中,1
35,,,1304,男,4,iOS,0.05,5,100,0.73,,3,VIP,是,否,高中,低,1
53,219,21,1430,男,1,Android,0.09,9,64,0.6,233,2,VIP,是,,高中,中,1
19,146,44,1879,男,3,Android,0.26,8,45,0.07,95,5,普通,是,否,本科,中,1
29,142,44,1381,女,3,iOS,0.21,10,72,0.33,76,4,普通,是,是,本科,中,1
19,114,13,1008,女,2,Web,0.14,,53,0.07,303,3,超级VIP,否,是,高中,低,1
30,207,29,1635,男,5,iOS,0.14,16,82,0.83,93,2,普通,是,否,本科,中,1
44,83,46,915,男,3,Android,0.21,10,24,0.34,135,3,普通,是,否,,中,1
66,76,39,1280,女,1,,0.17,5,51,0.06,72,5,普通,否,否,硕士,中,1
57,77,30,790,女,4,Android,0.18,3,45,0.15,18,3,普通,是,是,本科,低,1
52,174,,1085,女,,iOS,0.21,9,66,0.51,123,0,,是,否,本科,低,1
23,210,14,186,女,4,Android,0.01,9,20,0.79,258,1,普通,是,否,高中,中,1
27,52,35,896,女,3,Android,0.29,9,64,0.89,212,5,VIP,否,否,本科,低,1
,164,18,435,女,5,iOS,0.26,11,34,0.28,106,1,普通,是,否,本科,低,1
32,278,45,212,男,3,iOS,0.18,10,55,0.81,193,0,普通,是,是,本科,中,1
47,26,40,1429,男,3,,0.01,20,15,0.86,72,0,普通,是,否,本科,,1
39,188,24,1157,女,3,Web,0.29,8,4,0.18,329,1,普通,否,是,本科,中,1
49,256,50,992,男,4,Android,0.21,10,71,0.9,115,1,普通,否,是,高中,低,1
53,295,15,914,男,5,Android,0.19,17,78,0.63,29,3,普通,否,否,本科,高,1
67,21,16,1242,女,3,Web,0.04,8,19,0.59,364,,普通,是,否,高中,高,1
21,39,41,420,女,3,Android,0.21,16,88,0.95,154,2,普通,否,否,本科,低,1
34,47,16,1180,女,3,iOS,,15,89,0.02,76,3,普通,,否,高中,高,1
29,182,47,187,男,4,Android,0.24,13,67,0.12,182,3,普通,是,否,本科,中,1
35,85,11,916,女,4,Android,0.11,10,4,0.11,180,2,,否,否,高中,中,1
46,89,19,1250,女,2,Web,0.03,,21,0.37,167,2,普通,是,否,,高,1
23,119,47,,男,4,Android,,7,91,1,,2,VIP,是,否,高中,低,1
51,75,47,1943,女,,Android,0.03,16,91,0.2,341,0,VIP,是,是,博士,低,1
21,254,24,1955,男,3,Android,0.28,20,50,0.54,361,0,普通,否,否,本科,低,1
52,169,14,984,男,1,Android,0.22,11,,0.87,175,1,VIP,是,是,本科,中,1
58,,27,445,女,,Android,0.16,9,80,0.57,99,,普通,是,是,本科,低,1
28,175,34,1622,女,4,Android,0.12,9,32,0.95,136,3,普通,是,否,本科,低,1
37,198,31,288,男,2,iOS,0.08,14,73,0.11,283,0,普通,否,否,本科,高,1
39,16,,1275,女,3,iOS,0.2,4,30,0.83,364,4,普通,否,是,硕士,中,1
22,162,42,418,女,3,iOS,0.08,4,82,0.24,3,2,普通,是,否,硕士,中,1
55,137,11,113,男,4,iOS,0.25,3,83,0.39,20,3,普通,否,否,高中,高,1
32,65,11,851,男,1,Android,0.28,15,92,0.95,,,普通,是,否,本科,中,1
51,197,,510,女,3,iOS,0.03,4,76,0.09,50,0,普通,是,否,高中,低,1
,171,26,1896,男,3,Android,0.22,6,21,,31,5,普通,否,是,本科,低,1
41,39,,975,女,3,Android,0.27,5,85,0.56,28,0,普通,否,是,高中,中,1
29,6,11,613,女,2,Web,0.02,18,39,0.36,350,4,普通,是,是,本科,中,1
35,173,17,468,男,4,iOS,0.25,16,74,0.96,340,4,普通,否,是,本科,高,1
34,259,21,1508,男,3,Android,,18,38,0.65,150,5,VIP,是,是,高中,低,1
20,154,43,583,女,2,Android,0.04,12,8,0.75,318,3,普通,,,高中,低,1
63,224,23,1927,女,4,iOS,0.2,16,79,0.13,309,0,普通,是,否,高中,中,1
32,216,35,592,女,4,,0.07,8,70,0.3,43,1,普通,是,否,本科,中,1
34,106,35,986,男,3,Web,0.04,7,27,0.42,205,0,普通,是,否,高中,低,1
55,70,,1812,男,2,Android,0.04,15,94,0.51,350,2,VIP,否,是,高中,中,1
39,244,,1303,女,5,Android,0.05,17,21,0.39,105,5,超级VIP,否,否,本科,中,1
19,266,46,765,男,3,iOS,0.21,16,46,0.09,27,3,普通,否,是,高中,中,1
25,120,26,1948,,3,Android,0.13,6,21,0.76,277,1,普通,是,否,高中,高,1
30,159,22,645,男,2,iOS,0.06,,51,0.92,45,2,普通,否,是,高中,中,1
28,,42,1385,男,3,Android,0.14,18,43,0.14,103,2,超级VIP,否,否,高中,中,1
41,145,40,308,女,4,Android,0.29,14,63,0.64,324,2,超级VIP,否,否,高中,低,1
58,300,30,1635,男,4,iOS,0.21,12,11,0.21,202,0,超级VIP,是,否,高中,高,1
37,164,29,906,女,3,Android,0,,19,0.79,,0,普通,否,否,高中,中,1
50,193,18,267,女,3,Android,0.04,11,88,0.07,113,2,普通,是,是,硕士,低,1
49,231,50,939,男,2,Web,,19,60,0.25,132,4,超级VIP,否,否,本科,高,1
50,222,43,1754,女,4,iOS,0.27,15,46,,82,4,普通,是,否,高中,高,1
19,79,13,1200,女,4,Android,0.26,8,48,0.49,310,2,普通,是,否,高中,中,1
43,126,38,1790,男,5,iOS,,3,21,0.12,250,0,VIP,是,是,硕士,低,1
51,109,25,398,男,3,Android,0.16,10,85,0.67,132,2,普通,是,否,硕士,低,1
23,215,40,726,女,1,Android,0.03,20,69,0.97,146,2,普通,是,是,高中,高,1
23,30,28,860,女,2,iOS,0.12,6,100,0.44,17,5,普通,是,否,高中,低,1
26,204,19,1320,男,3,Web,0.09,14,5,0.71,286,0,普通,否,否,高中,中,1
56,206,16,867,男,5,iOS,0.28,9,62,0.2,0,,VIP,是,否,硕士,低,1
,246,28,1226,男,1,Web,0.03,,72,0.39,234,4,普通,是,是,高中,低,1
25,172,16,394,,2,Android,0.28,18,39,0.7,299,4,VIP,是,,本科,低,1
64,162,26,1419,女,3,Web,0.29,17,38,0.3,346,2,普通,是,是,高中,高,1
28,54,32,655,女,3,Android,0.11,10,48,0.47,,3,VIP,是,是,高中,高,1
21,242,38,1424,男,,iOS,0.19,3,39,0.87,64,0,普通,是,是,高中,高,1
43,91,23,1910,男,4,Web,0.04,,16,0.17,279,4,普通,否,否,高中,低,1
58,183,46,1566,男,5,iOS,0.11,13,45,0.1,10,5,普通,否,是,本科,低,1
59,37,36,620,女,4,Android,0.11,15,72,0.41,362,0,,是,否,硕士,低,1
28,194,23,1562,女,2,iOS,0.22,17,69,0.43,49,5,普通,否,否,博士,低,1
29,256,49,1695,女,4,iOS,0.14,3,16,0.03,17,4,普通,是,是,,低,1
25,35,17,381,女,4,Android,0.02,,10,0.88,51,,普通,否,是,硕士,,1
46,,19,1935,男,4,Web,0.2,16,9,0.88,262,5,VIP,否,否,本科,中,1
49,154,28,1132,女,3,Android,0.21,4,87,0.85,336,1,普通,是,否,本科,低,1
54,160,,1914,男,3,iOS,0.28,10,79,0.52,224,0,普通,否,是,硕士,低,1
58,126,,105,男,3,iOS,0.04,5,88,0.43,182,5,普通,否,否,高中,中,1
27,206,37,1270,女,5,Android,0.21,3,67,0.77,,4,普通,否,否,本科,低,1
32,265,44,1339,女,3,Android,0.24,14,74,0.17,96,0,VIP,否,是,硕士,低,1
29,235,35,1934,女,1,iOS,0.11,9,98,0.32,282,4,普通,否,是,高中,低,1
38,171,23,1194,女,3,Android,0.07,7,28,0.26,124,2,普通,是,否,本科,中,1
48,156,36,142,男,3,Android,0.22,,84,0.45,50,4,普通,是,是,本科,高,1
41,257,44,,男,2,iOS,,4,66,0.8,151,4,VIP,是,否,本科,中,1
37,163,50,1486,女,,Android,0.02,10,60,0.67,312,4,超级VIP,是,否,高中,中,1
58,198,34,524,男,3,Android,0.24,11,25,0.76,232,2,普通,是,否,高中,高,1
,127,31,1389,男,4,Android,0.21,13,36,0.15,284,0,普通,是,是,高中,低,1
51,132,,1891,男,5,Android,0.29,5,92,0.89,129,1,普通,是,否,硕士,中,1
56,28,16,1741,男,3,iOS,0.02,8,36,0.6,143,3,VIP,是,否,本科,中,1
29,221,17,231,男,2,Android,0.02,14,24,0.36,102,1,普通,否,否,硕士,中,1
50,262,47,837,男,5,iOS,0.22,20,22,0.29,97,3,普通,是,是,本科,低,1
25,76,20,669,男,4,iOS,,5,20,0.51,292,,VIP,否,否,本科,低,1
53,126,12,1893,男,3,Web,0.15,18,29,0.08,235,2,超级VIP,是,否,本科,低,1
65,196,34,,女,3,iOS,0.14,8,10,0.89,122,2,超级VIP,是,否,硕士,低,1
47,220,41,1472,男,4,Web,0,9,89,0.78,160,3,,否,是,本科,高,1
59,7,49,1105,女,3,iOS,0.07,20,29,0.13,238,2,VIP,是,是,高中,中,1
19,162,37,951,男,2,iOS,0.18,17,33,0.2,59,1,普通,是,是,高中,低,1
55,284,45,205,男,3,iOS,0.13,17,64,0.52,356,,普通,否,否,高中,低,1
62,94,38,1241,女,3,Web,0.06,4,50,0.98,14,2,VIP,是,是,高中,低,1
19,193,17,1734,女,4,Web,0.06,10,32,0.22,266,5,普通,否,是,博士,低,1
56,195,25,1510,男,3,Android,0.02,7,95,0.1,157,4,VIP,否,否,高中,低,1
23,248,39,1452,男,4,iOS,0.16,16,50,0.05,45,5,VIP,否,否,本科,中,1
19,138,27,1509,女,5,Web,0.21,20,55,0.76,0,2,普通,否,是,高中,高,1
18,248,44,1745,女,4,Android,0.03,6,24,0.26,150,4,普通,是,否,本科,低,1
40,286,29,1142,女,,Android,0.22,12,22,0.54,261,4,普通,是,是,本科,高,1
27,240,43,1007,女,2,iOS,0.18,,20,0.98,153,2,VIP,是,是,硕士,中,1
31,,32,,女,3,iOS,0.02,9,49,0.88,196,4,普通,否,,高中,中,1
25,130,44,1826,男,3,Android,0.18,10,46,0.73,,1,普通,是,否,硕士,低,1
60,147,43,486,女,1,iOS,0.06,5,75,0.7,60,3,VIP,否,否,高中,中,1
54,242,36,1003,男,3,iOS,0.03,4,57,0.57,10,1,VIP,是,是,博士,中,1
45,144,22,620,男,2,Android,0.06,9,91,0.83,360,1,普通,否,是,本科,中,1
32,249,48,1751,女,,Android,0.17,10,16,0.59,176,5,普通,是,否,本科,中,1
54,34,13,350,男,3,Android,0.26,5,62,0.29,40,3,普通,是,否,高中,低,1
52,24,20,,女,4,Android,0.08,,61,0.46,96,0,普通,是,是,本科,高,1
23,56,49,1621,女,,Web,0.03,17,31,0.1,77,2,普通,是,否,博士,高,1
54,31,29,619,男,4,Android,0.27,9,49,0.96,135,4,普通,否,是,硕士,中,1
70,11,29,1465,女,5,iOS,0.27,11,85,,81,0,普通,是,是,高中,低,1
22,91,41,1973,女,5,,0.17,4,44,0.32,238,3,VIP,是,否,高中,高,1
37,278,36,542,男,5,Web,0.26,10,23,0.51,216,0,超级VIP,否,是,高中,中,1
41,125,35,452,男,5,Android,0.14,16,60,0.81,334,2,普通,否,否,本科,中,1
56,262,13,882,女,4,Web,0.1,3,61,0.13,195,5,普通,否,否,高中,低,1
62,86,32,1162,女,,Android,0.08,14,32,0.71,93,3,普通,是,否,硕士,中,1
38,184,24,110,男,5,Android,0.18,6,90,0.49,142,,普通,是,否,本科,中,1
25,16,16,916,女,,Web,0.17,9,63,0.11,77,2,普通,否,否,博士,低,1
64,94,31,278,女,1,Android,0.1,20,94,0.64,323,2,普通,否,否,硕士,中,1
25,234,38,1381,男,3,Android,,15,61,0.26,253,0,普通,是,,高中,低,1
42,155,47,1171,女,5,iOS,0.09,4,,0.77,50,0,普通,是,是,高中,低,1
21,,,1128,男,2,Web,0.2,20,,0.84,229,3,普通,是,是,高中,高,1
33,109,15,1839,男,1,Android,0.23,6,97,0.43,86,,普通,是,否,本科,低,1
45,273,38,1093,男,4,iOS,0.06,12,97,0.48,139,1,普通,是,否,硕士,低,1
26,104,28,446,女,4,Android,0.24,4,22,,76,2,超级VIP,否,否,高中,低,1
30,,38,895,女,5,Web,0.25,7,20,0.8,143,0,普通,是,否,,高,1
30,4,18,925,男,4,Web,0.1,19,2,0.67,214,4,普通,是,是,本科,低,1
21,137,15,523,男,3,Android,0.17,20,77,0.98,33,5,VIP,是,否,本科,低,1
23,233,39,1771,男,5,Android,0.01,11,45,0.62,3,1,,是,是,本科,中,1
42,287,31,442,男,2,iOS,0.24,14,,0.94,31,4,VIP,是,否,高中,中,1
29,33,25,1497,女,2,Android,0.13,5,38,0.68,316,3,普通,是,是,博士,中,1
46,180,34,,,5,Android,0.17,15,39,0.46,89,5,VIP,是,是,本科,高,1
28,182,11,935,女,4,Android,0.29,12,7,0.9,59,0,普通,否,是,硕士,低,1
63,128,,,女,3,iOS,0.13,14,60,0.07,173,4,普通,是,是,本科,中,1
42,70,15,769,女,4,Web,0.08,8,74,0.5,244,0,VIP,否,是,本科,中,1
53,209,31,1044,男,5,Android,0.03,19,49,0.4,99,0,普通,是,否,高中,高,1
32,217,41,589,男,4,Android,0.03,12,60,,247,4,VIP,是,是,本科,低,1
,240,46,,女,4,Web,0.29,13,87,0.15,245,0,普通,是,否,高中,低,1
60,34,44,291,女,4,iOS,0.26,3,56,0.03,356,,普通,是,否,本科,低,1
53,,39,1994,男,2,Android,0.26,8,24,0.7,337,0,普通,否,是,本科,中,1
32,262,28,1886,男,5,iOS,0.07,15,37,0.73,135,3,超级VIP,是,否,本科,低,1
21,79,29,224,女,5,Web,,15,7,0.81,247,,普通,否,是,硕士,低,1
38,164,39,1492,男,4,Web,0.08,4,89,0.98,51,4,VIP,是,是,本科,中,1
31,111,50,736,女,3,Android,0.02,15,44,0.87,97,2,普通,是,否,本科,低,1
46,262,47,521,女,4,Web,0.11,6,95,0.15,69,5,普通,是,是,硕士,高,1
33,233,16,444,男,5,Android,0.01,14,17,0.8,190,1,普通,否,是,本科,低,1
59,58,22,1849,女,3,Android,0.15,5,75,0.21,107,3,普通,否,是,高中,中,1
53,250,24,,女,5,Android,0.24,12,67,0.72,172,0,普通,是,否,本科,高,1
35,250,48,1619,女,2,iOS,0.01,,74,0.86,360,5,VIP,否,是,本科,高,1
30,148,34,655,女,4,iOS,0.01,15,77,0.79,37,4,普通,否,否,本科,中,1
47,92,40,1578,男,3,iOS,0.29,3,85,0.54,333,2,普通,否,,高中,低,1
24,253,44,1181,女,4,iOS,,18,39,0.25,15,0,普通,否,否,高中,高,1
48,287,25,1208,男,4,iOS,0.14,7,60,0.4,305,2,超级VIP,是,否,本科,低,1
48,226,48,1559,女,,iOS,0.03,,26,,266,2,普通,是,,高中,低,1
59,279,45,1247,女,5,Android,0.07,14,19,0,123,5,超级VIP,是,是,本科,中,1
53,53,26,1636,男,4,Android,0.24,5,32,0.19,252,1,超级VIP,否,是,本科,低,1
64,243,32,1826,女,,Web,0.13,7,,0.85,232,5,普通,否,是,本科,低,1
38,134,,,男,2,Android,0.17,15,9,0.25,258,1,普通,否,否,本科,低,1
26,55,,1973,男,4,,0.18,19,94,0.59,257,4,普通,否,否,高中,中,1
43,125,31,1323,女,4,,0.05,8,33,0.58,71,5,超级VIP,否,否,本科,低,1
41,139,31,897,女,4,Android,0.23,12,64,0.91,18,4,超级VIP,否,否,本科,低,1
41,210,29,709,男,2,iOS,0.25,12,,0.21,54,5,普通,是,是,高中,高,1
44,181,21,870,女,4,Web,0.17,7,99,0.71,190,2,普通,否,否,本科,低,1
54,121,33,1160,男,3,Android,0.01,6,12,0.28,317,4,普通,是,是,硕士,低,1
41,201,18,648,男,4,iOS,0.24,7,62,0.83,217,0,VIP,是,是,博士,高,1
53,175,36,348,女,1,Android,0.03,16,79,0.41,269,0,VIP,否,否,高中,高,1
56,210,17,462,男,4,Android,0.13,20,72,0.66,362,0,普通,是,否,本科,中,1
,183,11,1891,女,3,Android,0.12,,75,0.56,327,3,普通,是,否,本科,中,1
53,236,26,1174,男,5,iOS,0.17,20,41,0.91,339,2,超级VIP,是,是,本科,低,1
64,230,,797,女,3,Android,0.12,18,67,0.04,239,0,普通,是,否,本科,低,1
39,297,25,577,女,5,Web,0.08,7,0,0,,2,VIP,是,否,高中,中,1
24,163,44,482,男,3,,0.12,8,2,,3,,超级VIP,是,是,本科,中,1
19,167,37,1042,男,,Web,,4,95,0.89,190,0,普通,是,是,本科,低,1
,136,22,293,男,2,iOS,0.06,,16,0.75,70,0,VIP,是,否,本科,中,1
56,,47,644,男,1,,0.23,10,76,0.93,48,4,超级VIP,否,是,本科,中,1
63,149,50,,女,4,Android,0.16,8,99,0.72,184,4,,否,否,高中,低,1
56,169,33,1412,女,3,Android,,7,33,,39,0,普通,否,是,本科,高,1
54,121,41,1716,男,4,Android,0.28,15,45,0.73,166,4,普通,是,是,博士,低,1
,57,13,134,男,5,Android,0.17,14,12,0.46,33,0,普通,否,是,高中,高,1
25,279,26,290,女,3,Android,0.19,11,1,0.61,124,1,普通,是,是,高中,低,1
23,8,31,1825,女,4,Android,0.2,10,90,0.9,334,4,普通,是,是,本科,中,1
21,39,50,1531,男,4,Android,0.08,9,1,0.73,59,,普通,是,否,,中,1
66,253,20,1867,女,1,iOS,0.12,15,52,0.91,69,0,VIP,是,是,本科,低,1
49,188,45,1490,男,2,iOS,0.18,5,,,248,1,普通,是,否,本科,中,1
23,217,50,1349,女,2,Web,0.11,13,,0.05,88,0,普通,是,是,高中,中,1
,115,31,779,男,4,Android,0.03,14,12,0.64,,0,超级VIP,是,否,本科,中,1
30,180,29,1919,男,5,,0.17,15,3,0.62,50,3,普通,是,否,高中,低,1
33,191,20,526,女,,Web,0.03,13,30,0.5,97,2,VIP,是,是,本科,中,1
33,133,16,576,女,2,Android,0.27,,58,0.46,124,3,VIP,否,是,本科,中,1
29,213,12,744,男,5,Android,0.24,20,57,0.68,157,5,VIP,否,是,高中,低,1
20,285,33,1551,女,1,Android,0.11,15,55,0.96,60,0,普通,是,是,本科,低,1
47,206,18,1295,女,3,Web,0.15,13,35,0.88,96,4,普通,是,是,博士,高,1
22,138,21,1131,男,4,iOS,0.19,5,9,0.53,187,1,VIP,是,是,高中,高,1
,176,30,1192,男,4,Web,0.14,4,67,0.23,47,1,普通,否,是,高中,低,1
25,91,35,1144,女,3,Web,0.27,10,54,0.34,279,0,普通,是,是,本科,中,1
,21,25,386,男,1,Android,0.2,8,73,0.83,244,3,VIP,否,是,本科,低,1
50,82,21,955,女,2,Android,0.22,8,7,0.81,325,0,,是,是,高中,低,1
40,227,21,972,男,3,iOS,0.25,17,55,0.32,312,5,超级VIP,否,否,高中,低,1
58,163,50,1593,女,5,Web,0.02,16,22,0.27,61,4,普通,是,否,博士,低,1
26,169,20,1810,女,3,Android,0.22,7,96,0.04,299,0,普通,,否,本科,中,1
18,44,41,539,男,3,iOS,0.07,19,58,0.79,24,5,普通,,是,高中,低,1
